"abandoned" ;"duration" ;"re_evaluation" ;"kb_1" ;"kb_2" ;"kb_3" ;"kb_4" ;"kb_5" ;"kb_6" ;"kb_7" ;"kb_8" ;"kb_9" ;"kb_10" ;"ms_1" ;"ms_2" ;"ms_3" ;"ms_4" ;"ms_5" ;"ms_6" ;"ms_7" ;"ms_8" ;"ms_9" ;"ms_10" ;"sc_1" ;"sc_2" ;"sc_3" ;"sc_4" ;"sc_5" ;"sc_6" ;"sc_7" ;"sc_8" ;"sc_9" ;"sc_10" ;"kb_bin_1" ;"kb_bin_2" ;"kb_bin_3" ;"kb_bin_4" ;"kb_bin_5" ;"kb_bin_6" ;"kb_bin_7" ;"kb_bin_8" ;"kb_bin_9" ;"kb_bin_10" ;"ms_bin_1" ;"ms_bin_2" ;"ms_bin_3" ;"ms_bin_4" ;"ms_bin_5" ;"ms_bin_6" ;"ms_bin_7" ;"ms_bin_8" ;"ms_bin_9" ;"ms_bin_10" ;"sc_bin_1" ;"sc_bin_2" ;"sc_bin_3" ;"sc_bin_4" ;"sc_bin_5" ;"sc_bin_6" ;"sc_bin_7" ;"sc_bin_8" ;"sc_bin_9" ;"sc_bin_10" ;"page_ac" ;"tab_hd"
"57" ;0 ;59.2240002155304 ;"1" ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0 ;0 ;0 ;0.0833333333333333 ;0 ;0.166666666666667 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.166666666666667 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0 ;0.0833333333333333 ;0.0833333333333333 ;0 ;0.0833333333333333 ;0.0833333333333333 ;1 ;1 ;1 ;0 ;0 ;0 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;0 ;1 ;1 ;0 ;0
"58" ;0 ;147.428999900818 ;"1" ;0 ;0.0333333333333333 ;0.1 ;0 ;0.1 ;0.1 ;0.1 ;0.1 ;0.1 ;0.0666666666666667 ;0.0666666666666667 ;0.1 ;0.0666666666666667 ;0.1 ;0.0666666666666667 ;0.1 ;0.0666666666666667 ;0.1 ;0.0666666666666667 ;0.1 ;0.0666666666666667 ;0.0666666666666667 ;0.0333333333333333 ;0.0666666666666667 ;0.0666666666666667 ;0.1 ;0.0666666666666667 ;0.1 ;0.0666666666666667 ;0.0666666666666667 ;0 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0
"59" ;0 ;132.263999938965 ;"1" ;0 ;0.111111111111111 ;0 ;0 ;0.0740740740740741 ;0.0740740740740741 ;0.0740740740740741 ;0 ;0.037037037037037 ;0.111111111111111 ;0.0740740740740741 ;0.0740740740740741 ;0.0740740740740741 ;0.111111111111111 ;0.111111111111111 ;0.0740740740740741 ;0.111111111111111 ;0.0740740740740741 ;0.0740740740740741 ;0.111111111111111 ;0.0740740740740741 ;0.0740740740740741 ;0.0740740740740741 ;0.0740740740740741 ;0.111111111111111 ;0.0740740740740741 ;0.111111111111111 ;0.037037037037037 ;0.0740740740740741 ;0.111111111111111 ;0 ;1 ;0 ;0 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0
"60" ;0 ;91.7999999523163 ;"1" ;0.0555555555555556 ;0.111111111111111 ;0.111111111111111 ;0.0555555555555556 ;0.111111111111111 ;0.111111111111111 ;0.111111111111111 ;0.0555555555555556 ;0.111111111111111 ;0.111111111111111 ;0.0555555555555556 ;0.111111111111111 ;0.0555555555555556 ;0 ;0.0555555555555556 ;0.111111111111111 ;0.0555555555555556 ;0.0555555555555556 ;0.0555555555555556 ;0.111111111111111 ;0 ;0.0555555555555556 ;0.0555555555555556 ;0 ;0.0555555555555556 ;0.0555555555555556 ;0.0555555555555556 ;0.0555555555555556 ;0.0555555555555556 ;0.111111111111111 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0
"61" ;0 ;134.498000144958 ;"1" ;0 ;0 ;0 ;0.037037037037037 ;0.037037037037037 ;0.037037037037037 ;0 ;0.0740740740740741 ;0.0740740740740741 ;0.111111111111111 ;0.0740740740740741 ;0.111111111111111 ;0.0740740740740741 ;0.0740740740740741 ;0.0740740740740741 ;0.0740740740740741 ;0.0740740740740741 ;0.0740740740740741 ;0.0740740740740741 ;0.111111111111111 ;0 ;0.111111111111111 ;0 ;0.037037037037037 ;0.0740740740740741 ;0.037037037037037 ;0.0740740740740741 ;0.0740740740740741 ;0.0740740740740741 ;0.111111111111111 ;0 ;0 ;0 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0
"62" ;0 ;59.231999874115 ;"1" ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0 ;0.0833333333333333 ;0 ;0 ;0.0833333333333333 ;0 ;0 ;0 ;0 ;0.0833333333333333 ;0.166666666666667 ;0.0833333333333333 ;0 ;0 ;0.0833333333333333 ;0 ;0 ;0 ;0 ;0.0833333333333333 ;0 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;0 ;0 ;1 ;0 ;0 ;0 ;0 ;1 ;1 ;1 ;0 ;0 ;1 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;0
"63" ;0 ;316.289999961853 ;"1" ;0.0158730158730159 ;0.0634920634920635 ;0.0317460317460317 ;0 ;0.0158730158730159 ;0.0793650793650794 ;0.0158730158730159 ;0.0476190476190476 ;0.0476190476190476 ;0.0317460317460317 ;0.0952380952380952 ;0 ;0.0952380952380952 ;0.0476190476190476 ;0.111111111111111 ;0.0634920634920635 ;0.0634920634920635 ;0.0793650793650794 ;0.0634920634920635 ;0.111111111111111 ;0.0793650793650794 ;0 ;0.0158730158730159 ;0 ;0.0634920634920635 ;0.0317460317460317 ;0.0317460317460317 ;0.0476190476190476 ;0.0634920634920635 ;0.0793650793650794 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0
"64" ;0 ;122.710000038147 ;"1" ;0 ;0 ;0.08 ;0.04 ;0.08 ;0 ;0.08 ;0 ;0.04 ;0.12 ;0.04 ;0.04 ;0.12 ;0 ;0.08 ;0.04 ;0.04 ;0.04 ;0.08 ;0.08 ;0 ;0.04 ;0.04 ;0.08 ;0.04 ;0.04 ;0 ;0.12 ;0 ;0.08 ;0 ;0 ;1 ;1 ;1 ;0 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;0 ;1 ;0 ;0
"65" ;0 ;103.255000114441 ;"1" ;0.0952380952380952 ;0.0476190476190476 ;0.0952380952380952 ;0.0952380952380952 ;0.0952380952380952 ;0.0952380952380952 ;0.0476190476190476 ;0.0952380952380952 ;0.0476190476190476 ;0.0476190476190476 ;0.0476190476190476 ;0.0952380952380952 ;0.0476190476190476 ;0.0952380952380952 ;0.0476190476190476 ;0.0952380952380952 ;0.0952380952380952 ;0.0952380952380952 ;0.0476190476190476 ;0.0476190476190476 ;0.0476190476190476 ;0.0952380952380952 ;0.0476190476190476 ;0.0952380952380952 ;0.0476190476190476 ;0.0952380952380952 ;0.0952380952380952 ;0.0952380952380952 ;0.0476190476190476 ;0.0476190476190476 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0
"66" ;0 ;56.4650001525879 ;"1" ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;0 ;0.166666666666667 ;0.0833333333333333 ;0.0833333333333333 ;0 ;0.0833333333333333 ;0.0833333333333333 ;0 ;0 ;0 ;0.0833333333333333 ;0.166666666666667 ;0.0833333333333333 ;0 ;0 ;0.0833333333333333 ;0.0833333333333333 ;0 ;0 ;0 ;0.0833333333333333 ;0.0833333333333333 ;0.0833333333333333 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;0 ;1 ;1 ;0 ;0 ;0 ;1 ;1 ;1 ;0 ;0 ;1 ;1 ;0 ;0 ;0 ;1 ;1 ;1 ;0 ;0
"67" ;0 ;326.213999986649 ;"1" ;0 ;0 ;0.0298507462686567 ;0.0298507462686567 ;0.0895522388059701 ;0.0298507462686567 ;0.0447761194029851 ;0 ;0.0447761194029851 ;0.0149253731343284 ;0.0298507462686567 ;0.0298507462686567 ;0.104477611940299 ;0.0447761194029851 ;0 ;0.0149253731343284 ;0.0597014925373134 ;0.0298507462686567 ;0.0447761194029851 ;0.0597014925373134 ;0 ;0.0447761194029851 ;0.0746268656716418 ;0.0746268656716418 ;0.0597014925373134 ;0.0895522388059701 ;0.0597014925373134 ;0.104477611940299 ;0.0447761194029851 ;0.0746268656716418 ;0 ;0 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0
"68" ;0 ;99.0409998893738 ;"1" ;0 ;0 ;0 ;0 ;0 ;0.1 ;0.1 ;0.1 ;0.1 ;0.05 ;0 ;0.05 ;0.05 ;0.05 ;0.05 ;0.1 ;0.05 ;0.1 ;0.1 ;0.1 ;0 ;0 ;0.05 ;0 ;0 ;0.1 ;0.05 ;0.1 ;0.1 ;0.1 ;0 ;0 ;0 ;0 ;0 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0 ;1 ;0 ;0 ;1 ;1 ;1 ;1 ;1 ;0 ;0
"69" ;1 ;112.762000083923 ;"-10" ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.0869565217391304 ;0.0869565217391304 ;0.0869565217391304 ;0.0869565217391304 ;0.130434782608696 ;0.0869565217391304 ;0.0434782608695652 ;0.0869565217391304 ;0.0869565217391304 ;0.0869565217391304 ;0.0434782608695652 ;0 ;0.0869565217391304 ;0.0434782608695652 ;0.0869565217391304 ;0.0434782608695652 ;0.0869565217391304 ;0.0869565217391304 ;0 ;0.0869565217391304 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;0
"70" ;0 ;417.284999847412 ;"1" ;0 ;0 ;0 ;0 ;0.0238095238095238 ;0.0714285714285714 ;0.0476190476190476 ;0.0833333333333333 ;0 ;0.0119047619047619 ;0.0238095238095238 ;0 ;0 ;0 ;0.0714285714285714 ;0.0595238095238095 ;0.0714285714285714 ;0.0714285714285714 ;0.0833333333333333 ;0.0952380952380952 ;0.0119047619047619 ;0 ;0 ;0 ;0.0595238095238095 ;0.0476190476190476 ;0.0714285714285714 ;0.0714285714285714 ;0.0833333333333333 ;0.0833333333333333 ;0 ;0 ;0 ;0 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;0 ;0 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0
"71" ;0 ;17.0900001525879 ;"0" ;0 ;0 ;0 ;0 ;0.333333333333333 ;0 ;0 ;0 ;0 ;0.333333333333333 ;0 ;0 ;0 ;0 ;0.333333333333333 ;0 ;0 ;0 ;0 ;0.333333333333333 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.333333333333333 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0
"72" ;1 ;124.94000005722 ;"-10" ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.08 ;0.04 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.04 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;1 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
"73" ;0 ;22.7320001125336 ;"-10" ;0 ;0 ;0.2 ;0 ;0.2 ;0 ;0 ;0.2 ;0 ;0.2 ;0 ;0 ;0.2 ;0 ;0.2 ;0 ;0 ;0.2 ;0 ;0.2 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;1 ;0 ;0 ;1 ;0 ;1 ;0 ;0 ;1 ;0 ;1 ;0 ;0 ;1 ;0 ;1 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
"74" ;1 ;37.7739999294281 ;"-10" ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.125 ;0.125 ;0 ;0.125 ;0.125 ;0 ;0.125 ;0.125 ;0.125 ;0 ;0 ;0 ;0 ;0 ;0.125 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;1 ;0 ;1 ;1 ;0 ;1 ;1 ;1 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;0 ;0 ;0
"75" ;1 ;45.7980000972748 ;"-10" ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.111111111111111 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
"76" ;1 ;5.21500015258789 ;"-10" ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
"77" ;1 ;18.1679999828339 ;"-10" ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.333333333333333 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.333333333333333 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0
"78" ;0 ;53.356999874115 ;"1" ;0 ;0 ;0.0909090909090909 ;0.0909090909090909 ;0 ;0.0909090909090909 ;0.0909090909090909 ;0.0909090909090909 ;0.0909090909090909 ;0.0909090909090909 ;0.0909090909090909 ;0.0909090909090909 ;0.0909090909090909 ;0.0909090909090909 ;0.0909090909090909 ;0.0909090909090909 ;0.0909090909090909 ;0.0909090909090909 ;0.0909090909090909 ;0.0909090909090909 ;0.0909090909090909 ;0.0909090909090909 ;0.0909090909090909 ;0.0909090909090909 ;0.0909090909090909 ;0 ;0.0909090909090909 ;0.0909090909090909 ;0.0909090909090909 ;0.0909090909090909 ;0 ;0 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;0 ;0
"79" ;0 ;182.15499997139 ;"1" ;0 ;0 ;0.0277777777777778 ;0.0833333333333333 ;0.0277777777777778 ;0.0833333333333333 ;0.0277777777777778 ;0.0555555555555556 ;0.0277777777777778 ;0 ;0.0833333333333333 ;0 ;0.0555555555555556 ;0.111111111111111 ;0.0833333333333333 ;0.111111111111111 ;0.0555555555555556 ;0.0833333333333333 ;0.0277777777777778 ;0.111111111111111 ;0.0833333333333333 ;0 ;0.0555555555555556 ;0.0833333333333333 ;0.0833333333333333 ;0.111111111111111 ;0.0555555555555556 ;0.0833333333333333 ;0.0277777777777778 ;0.111111111111111 ;0 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0
"80" ;0 ;124.190999984741 ;"1" ;0 ;0 ;0 ;0 ;0 ;0.04 ;0.08 ;0.04 ;0.04 ;0.12 ;0.08 ;0 ;0.04 ;0 ;0 ;0.04 ;0.08 ;0.08 ;0.04 ;0.12 ;0 ;0 ;0 ;0 ;0 ;0.04 ;0.08 ;0.04 ;0.04 ;0.12 ;0 ;0 ;0 ;0 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;0 ;0 ;1 ;1 ;1 ;1 ;1 ;0 ;0 ;0 ;0 ;0 ;1 ;1 ;1 ;1 ;1 ;0 ;0
"81" ;0 ;195.352999925613 ;"1" ;0 ;0.0256410256410256 ;0.0769230769230769 ;0.102564102564103 ;0.0769230769230769 ;0.0769230769230769 ;0.0769230769230769 ;0 ;0 ;0.0512820512820513 ;0.0512820512820513 ;0.102564102564103 ;0.0769230769230769 ;0.0512820512820513 ;0.0769230769230769 ;0.0769230769230769 ;0.0769230769230769 ;0.0256410256410256 ;0.0256410256410256 ;0.0769230769230769 ;0.0256410256410256 ;0.102564102564103 ;0.0512820512820513 ;0.0512820512820513 ;0.102564102564103 ;0.0769230769230769 ;0.0769230769230769 ;0.0769230769230769 ;0.0769230769230769 ;0.0512820512820513 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0
"82" ;0 ;19.4110000133514 ;"0" ;0 ;0 ;0 ;0.25 ;0 ;0 ;0.25 ;0 ;0 ;0.25 ;0 ;0 ;0 ;0 ;0 ;0 ;0.25 ;0 ;0 ;0.25 ;0 ;0 ;0 ;0 ;0 ;0 ;0.25 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;1 ;0 ;0 ;1 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;1 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;0 ;0
"83" ;0 ;16.2179999351501 ;"0" ;0 ;0 ;0 ;0 ;0.333333333333333 ;0 ;0 ;0 ;0 ;0.333333333333333 ;0 ;0 ;0 ;0 ;0.333333333333333 ;0 ;0 ;0 ;0 ;0.333333333333333 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;0 ;1 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0
"84" ;0 ;186.056999921799 ;"1" ;0.027027027027027 ;0.0810810810810811 ;0.0540540540540541 ;0.0810810810810811 ;0 ;0.0540540540540541 ;0.0810810810810811 ;0.027027027027027 ;0.027027027027027 ;0.0810810810810811 ;0.0540540540540541 ;0.0810810810810811 ;0.0540540540540541 ;0.108108108108108 ;0.0540540540540541 ;0.0810810810810811 ;0.0540540540540541 ;0.0540540540540541 ;0 ;0.0810810810810811 ;0.027027027027027 ;0.0540540540540541 ;0.0810810810810811 ;0.0540540540540541 ;0.0540540540540541 ;0.0810810810810811 ;0.0540540540540541 ;0.0810810810810811 ;0.0540540540540541 ;0.108108108108108 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0
"85" ;0 ;155.586999893188 ;"1" ;0 ;0.032258064516129 ;0.0645161290322581 ;0.032258064516129 ;0.0645161290322581 ;0.0967741935483871 ;0.032258064516129 ;0.0645161290322581 ;0.0645161290322581 ;0.032258064516129 ;0.032258064516129 ;0.0967741935483871 ;0.0967741935483871 ;0.0645161290322581 ;0.0967741935483871 ;0.0967741935483871 ;0.0967741935483871 ;0.0645161290322581 ;0.0967741935483871 ;0.0967741935483871 ;0 ;0.0645161290322581 ;0.0967741935483871 ;0.0645161290322581 ;0.0967741935483871 ;0.0967741935483871 ;0.0967741935483871 ;0.0645161290322581 ;0.0967741935483871 ;0.0967741935483871 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;1 ;0 ;0
